ID,Name,Description,Type,Lat,Lon,URL,Region,State / Province,Provider,Provider Type,broken asset,Provider URL,Measurements
STS_X_409,NMFS-EcoMon: Gulf ,NMFS-EcoMon: Gulf of Maine,Ship-based Time Series,43.000000 :: 43.010000,-68.750000 :: -68.740000,,"Northwest Atlantic, North Atlantic Ocean",US,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, CO2 Water, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_410,NMFS-EcoMon: Mid-A,NMFS-EcoMon: Mid-Atlantic Bight,Ship-based Time Series,38.000000 :: 38.010000,-75.000000 :: -74.990000,,"Northwest Atlantic, North Atlantic Ocean",US,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, CO2 Water, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_411,NMFS-EcoMon: South,NMFS-EcoMon: Southeast New England,Ship-based Time Series,40.500000 :: 40.510000,-72.000000 :: -71.990000,,"Northwest Atlantic, North Atlantic Ocean",US,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, CO2 Water, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Dissolved Organic Nitrogen, Dissolved Organic Phosphorus, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
FOTS_616,NZOA-ON Auckland,NZOA-ON Auckland,Fixed Ocean Time Series,-36.823,174.724,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_617,NZOA-ON Bay of Ple,NZOA-ON Bay of Plenty,Fixed Ocean Time Series,-37.669,176.1774,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_618,NZOA-ON Chatham Is,NZOA-ON Chatham Islands,Fixed Ocean Time Series,-43.946,-176.56,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon"
FOTS_619,NZOA-ON Dunedin,NZOA-ON Dunedin,Fixed Ocean Time Series,-45.78,170.72,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon"
FOTS_620,NZOA-ON Golden Bay,NZOA-ON Golden Bay,Fixed Ocean Time Series,-40.63,172.716,https://marinedata.niwa.co.nz/nzoa-on,"Tasman Sea, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_621,NZOA-ON Jackson Ba,NZOA-ON Jackson Bay,Fixed Ocean Time Series,-43.973,168.616,https://marinedata.niwa.co.nz/nzoa-on,"Tasman Sea, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_622,NZOA-ON Marlboroug,NZOA-ON Marlborough Sounds,Fixed Ocean Time Series,-40.946,173.987,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_623,NZOA-ON Stewart Is,NZOA-ON Stewart Island,Fixed Ocean Time Series,-46.91,168.12,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_624,NZOA-ON Tasman Bay,NZOA-ON Tasman Bay,Fixed Ocean Time Series,-41.191,173.349,https://marinedata.niwa.co.nz/nzoa-on,"Tasman Sea, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_625,NZOA-ON Wellington,NZOA-ON Wellington,Fixed Ocean Time Series,-41.301,174.808,https://marinedata.niwa.co.nz/nzoa-on,"Coastal New Zealand, South Pacific Ocean",New Zealand,NIWA,unassigned,,https://marinedata.niwa.co.nz/nzoa-on,"Alkalinity (total), Dissolved Inorg. Carbon, Water Temperature"
FOTS_575,Nago Island,Nago Island,Fixed Ocean Time Series,-2.6056,150.7681,,"Bismarck Sea, South Pacific Ocean",Papau New Guinea,NA,unassigned,,,"pH, Salinity, Water Temperature"
STS_X_425,Namibia 20S,Namibia 20S,Ship-based Time Series,-20.000000 :: -19.990000,12.500000 :: 12.510000,,"Benguala Current Region, South Atlantic Ocean",Namibia,NA,unassigned,,,Zooplankton
STS_X_483,Nanwan Bay (Taiwan,Nanwan Bay (Taiwan),Ship-based Time Series,21.930000 :: 21.940000,120.770000 :: 120.780000,,North Pacific Ocean,China,NA,unassigned,,,"Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_51,Nanwan Bay Time-Se,Nanwan Bay Time-Series,Ship-based Time Series,21.990000 :: 22.000000,120.770000 :: 120.780000,http://npp3.nsysu.edu.tw/,North Pacific Ocean,Taiwan,NSYU,unassigned,,http://npp3.nsysu.edu.tw/,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Nitrate, Nitrite Concentration, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
STS_X_513,Nervion River Estu,Nervion River Estuary E1;2 (Southern Bay of Biscay),Ship-based Time Series,43.300000 :: 43.310000,-3.000000 :: -2.990000,,"Bay of Biscay and western Iberian Shelf, North Atlantic Ocean",Spain,NA,unassigned,,,"Chlorophyll, Oxygen Concentration, Phytoplankton, Salinity, Water Temperature"
STS_X_310,Newfoundland Shelf,Newfoundland Shelf (AZMP),Ship-based Time Series,42.080000 :: 42.090000,-49.300000 :: -49.290000,,"Newfoundland Shelf, North Atlantic Ocean",Canada,NA,unassigned,,,"Chlorophyll, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
STS_X_504,Newport Line NH5 A,Newport Line NH5 ALSO NH25,Ship-based Time Series,44.650000 :: 44.660000,-124.180000 :: -124.170000,,"Newport, North Pacific Ocean",US,NA,unassigned,,,"Chlorophyll, Nitrate, Nitrite Concentration, Phytoplankton, Silicate Concentration, Zooplankton"
FOTS_547,Nha Trang,Nha Trang,Fixed Ocean Time Series,12.24,109.198,http://iocwestpac.org/,"Western Pacific, North Pacific Ocean",Viet Nam,NA,unassigned,,http://iocwestpac.org/,"Alkalinity (total), Oxygen Concentration, pH, Salinity, Water Temperature"
FOTS_52,Ningaloo,Ningaloo,Fixed Ocean Time Series,-21.89,113.94,,Indian Ocean,Australia,IMOS,unassigned,,,"Alkalinity (total), Chlorophyll, Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Turbidity, Water Temperature"
STS_227,North American Wes,North American West Coast,Ship-based Time Series,37.7725 :: 48.731,-126.2507 :: -122.4098,http://www.pmel.noaa/gov/co2/,"The Coastal Waters of Southeast Alaska and British Columbia, North Pacific Ocean",US,"NOAA, PMEL",unassigned,,http://www.pmel.noaa/gov/co2/,"CO2 Water, Dissolved Inorg. Carbon, Oxygen Concentration, pH, Water Temperature"
M_573,North Patagonia,North Patagonia,Mooring,-41.6383,-72.3291,,South Pacific Ocean,Chile,UACH; CIEP,unassigned,,,"Alkalinity (total), CO2 Water, Oxygen Concentration, pH, Salinity, Water Temperature"
STS_229,North Sea: Torunge,North Sea: Torungen-Hirtshals,Ship-based Time Series,57.933 :: 58.4,8.767 :: 9.45,,"Skaggerak, North Atlantic Ocean",Norway,IMR,unassigned,,,"Alkalinity (total), Dissolved Inorg. Carbon, Salinity, Water Temperature"
STS_X_278,Northern Baltic Pr,Northern Baltic Proper Region: LL17+LL23+BY15+BY38,Ship-based Time Series,57.900000 :: 57.910000,19.150000 :: 19.160000,,"Baltic Sea, North Atlantic Ocean",Finland,NA,unassigned,,,"Ammonium Concentration, Chlorophyll, Cyanobacteria, Nitrate, Nitrite Concentration, Oxygen Concentration, Phosphate Concentration, Phytoplankton, Salinity, Silicate Concentration, Water Depth, Water Temperature, Zooplankton"
M_151,Northern Red Sea S,Northern Red Sea Station A,Mooring,29.4666,34.9276,http://www.ocean.org.il/MainPageEng.asp,"Gulf of Aqaba, Indian Ocean",Israel,NIOLR,unassigned,,http://www.ocean.org.il/MainPageEng.asp,"Alkalinity (total), Chlorophyll, Oxygen Concentration, pH, Salinity, Water Temperature"
STS_230,Norwegian Sea (nor,"Norwegian Sea (north, Gimsoy-NW)",Ship-based Time Series,68.58 :: 69.95,9.58 :: 13.59,,"Norwegian Sea, North Atlantic Ocean",Norway,IMR,unassigned,,,"Alkalinity (total), Dissolved Inorg. Carbon, Salinity, Water Temperature"
STS_231,Norwegian Sea (sou,"Norwegian Sea (south, Svinoy-NW)",Ship-based Time Series,62.485 :: 64.135,1.262 :: 4.945,,"Norwegian Sea, North Atlantic Ocean",Norway,IMR,unassigned,,,"Alkalinity (total), Dissolved Inorg. Carbon, Salinity, Water Temperature"
STS_X_382,Norwegian Sea Tran,Norwegian Sea Transect (Northern Faroe Islands),Ship-based Time Series,64.300000 :: 64.310000,-6.050000 :: -6.040000,,"Norwegian Sea, North Atlantic Ocean",Norway,NA,unassigned,,,Zooplankton
VOS_259,Nuka Arctica,Nuka Arctica,Volunteer Observing Ship,57.389 :: 68.642,-54.094 :: 10.763,http://nuka.uib.no/,"Davis Strait, North Atlantic Ocean",Norway,UiB,unassigned,,http://nuka.uib.no/,"Alkalinity (total), CO2 Water, Salinity, Water Temperature"
VOS_260,OOCL Tianjin,OOCL Tianjin,Volunteer Observing Ship,33.6607 :: 43.001,-179.4811 :: 179.7255,http://www.pmel.noaa/gov/co2/,North Pacific Ocean,US,"NOAA, PMEL",unassigned,,http://www.pmel.noaa/gov/co2/,"CO2 Water, Oxygen Concentration, pH, Salinity, Water Temperature"
OOI_CE01ISSM,OOI CE01ISSM,CE01ISSM: Coastal Endurance OR Inshore Surface Mooring,Mooring,44.6598,-124.095,http://oceanobservatories.org/site/ce01issm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Chlorophyll, CO2 Water, Colored DOM, Eastward Current Velocity, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Salinity, Water Density, Water Temperature"
OOI_CE02SHSM,OOI CE02SHSM,CE02SHSM: Coastal Endurance OR Shelf Surface Mooring,Mooring,44.6393,-124.304,http://oceanobservatories.org/site/ce02shsm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Air Temperature, Average Wave Period, Barometric Pressure, Chlorophyll, CO2 Air, CO2 Water, Colored DOM, Dominant Wave Period, Eastward Current Velocity, Longwave Radiation, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Relative Humidity, Salinity, Solar Radiation, Water Density, Water Temperature, Wave Height, Wave Mean Direction, Wind Direction, Wind Speed"
OOI_CE04OSSM,OOI CE04OSSM,CE04OSSM: Coastal Endurance OR Offshore Surface Mooring,Mooring,44.3811,-124.956,http://oceanobservatories.org/site/ce04ossm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Air Temperature, Average Wave Period, Barometric Pressure, Chlorophyll, CO2 Air, CO2 Water, Colored DOM, Dominant Wave Period, Eastward Current Velocity, Longwave Radiation, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Relative Humidity, Salinity, Solar Radiation, Water Density, Water Temperature, Wave Height, Wave Mean Direction, Wind Direction, Wind Speed"
OOI_CE06ISSM,OOI CE06ISSM,CE06ISSM: Coastal Endurance WA Inshore Surface Mooring,Mooring,47.1336,-124.272,http://oceanobservatories.org/site/ce06issm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Chlorophyll, CO2 Water, Colored DOM, Eastward Current Velocity, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Salinity, Water Density, Water Temperature"
OOI_CE07SHSM,OOI CE07SHSM,CE07SHSM: Coastal Endurance WA Shelf Surface Mooring,Mooring,46.9859,-124.566,http://oceanobservatories.org/site/ce07shsm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Air Temperature, Average Wave Period, Barometric Pressure, Chlorophyll, CO2 Air, CO2 Water, Colored DOM, Dominant Wave Period, Eastward Current Velocity, Longwave Radiation, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Relative Humidity, Salinity, Solar Radiation, Water Density, Water Temperature, Wave Height, Wave Mean Direction, Wind Direction, Wind Speed"
OOI_CE09OSSM,OOI CE09OSSM,CE09OSSM: Coastal Endurance WA Offshore Surface Mooring,Mooring,46.8508,-124.972,http://oceanobservatories.org/site/ce09ossm/,North Pacific Ocean,US,OOI,Academic,,http://oceanobservatories.org,"Air Temperature, Average Wave Period, Barometric Pressure, Chlorophyll, CO2 Air, CO2 Water, Colored DOM, Dominant Wave Period, Eastward Current Velocity, Longwave Radiation, Nitrate, Northward Current Velocity, Oxygen Concentration, pH, Pressure, Relative Humidity, Salinity, Solar Radiation, Water Density, Water Temperature, Wave Height, Wave Mean Direction, Wind Direction, Wind Speed"
FOTS_587,Observatorio Ciuda,Observatorio Ciudad del Carmen,Fixed Ocean Time Series,18.6423,-91.5491,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,"Gulf of Mexico, North Atlantic Ocean",Mexico,UNAM,unassigned,,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,"Alkalinity (total), pH"
STS_X_585,Observatorio Mazat,Observatorio Mazatlan,Ship-based Time Series,23.168100 :: 23.178100,-106.424600 :: -106.414600,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,North Pacific Ocean,Mexico,UNAM,unassigned,,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,"Alkalinity (total), pH"
FOTS_586,Observatorio Puert,Observatorio Puerto Morelos,Fixed Ocean Time Series,20.8434,-86.8524,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,"Caribbean Sea, North Atlantic Ocean",Mexico,UNAM,unassigned,,http://www.icmyl.unam.mx/uninmar/Tulum.jsf,"CO2 Water, Oxygen Concentration, pH, Salinity, Water Temperature"
STS_X_53,Observatory Pt,Observatory Pt,Ship-based Time Series,48.260000 :: 48.270000,-124.250000 :: -124.240000,http://woottonlab.uchicago.edu/,North Pacific Ocean,,NA,unassigned,,http://woottonlab.uchicago.edu/,"Alkalinity (total), Chlorophyll, CO2 Water, Oxygen Concentration, pH, Phosphate Concentration, Salinity, Silicate Concentration, Water Temperature"
OP_413,Oceanic Flux Progr,Oceanic Flux Program,Other Platform,31.7,-64.2,,North Atlantic Ocean,US,NA,unassigned,,,"Dissolved Inorg. Carbon, Oxygen Concentration, Particulate Organic Carbon, Particulate Organic Nitrogen, Particulate Organic Phosphorus, Salinity, Water Depth, Water Temperature"
STS_X_311,Offshore Halifax L,Offshore Halifax Line,Ship-based Time Series,44.660000 :: 44.670000,-63.590000 :: -63.580000,,North Atlantic Ocean,Canada,NA,unassigned,,,"Alkalinity (total), Ammonium Concentration, Chlorophyll, Dissolved Inorg. Carbon, Dissolved Organic Carbon, Nitrate, Nitrite Concentration, Particulate Organic Carbon, pH, Phosphate Concentration, Phytoplankton, Primary production, Salinity, Silicate Concentration, Water Temperature, Zooplankton"
FOTS_544,Ofu Island,Ofu Island,Fixed Ocean Time Series,-14.17,-169.65,http://iocwestpac.org/,"Western Pacific, South Pacific Ocean",American Samoa,"NOAA, CRED",unassigned,,http://iocwestpac.org/,"Alkalinity (total), Dissolved Inorg. Carbon"
VOS_262,Oiso - R/V Marion ,Oiso - R/V Marion Dufresne,Volunteer Observing Ship,-56.3 :: -21.0,52.0 :: 77.2,http://caraus.ipsl.jussieu.fr/oiso-accueil.html,Indian Ocean,France,CNRS,unassigned,,http://caraus.ipsl.jussieu.fr/oiso-accueil.html,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon"
M_153,Oyster Ground Smar,Oyster Ground SmartBuoy,Mooring,54.417,2.003,http://www.cefas.defra.gov.uk,"North Sea, North Atlantic Ocean",UK,Cefas,unassigned,,http://www.cefas.defra.gov.uk,"Nitrate, Phytoplankton, Salinity, Silicate Concentration, Water Temperature"
RH_526,P02,P02,Repeat Hydrography,29.75454579 :: 32.73958204,-226.9131984 :: -117.362149,http://cchdo.ucsd.edu/search?query=p02,"Philippine Sea, North Pacific Ocean",,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p02,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_527,P03,P03,Repeat Hydrography,22.7467 :: 32.5317,-179.9883 :: 179.2017,http://cchdo.ucsd.edu/search?query=p03,North Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p03,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_528,P06E,P06E,Repeat Hydrography,-32.5029 :: -32.4992,-145.8415 :: -71.7045,http://cchdo.ucsd.edu/search?query=p06,South Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p06,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_529,P06W,P06W,Repeat Hydrography,-32.5004 :: -32.499,-175.75 :: 179.9,http://cchdo.ucsd.edu/search?query=p06,"Tasman Sea, South Pacific Ocean",,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p06,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_530,P10,P10,Repeat Hydrography,-3.989 :: 35.082,140.879 :: 149.341,http://cchdo.ucsd.edu/search?query=p10,"Bismarck Sea, South Pacific Ocean",,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p10,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_531,P15S,P15S,Repeat Hydrography,-50.0835 :: -9.6903,-175.0022 :: -169.9429,http://cchdo.ucsd.edu/search?query=p15,South Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p15,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_532,P16N,P16N,Repeat Hydrography,-14.9585870085 :: 56.2499394718,-153.191815961 :: -150.702606568,http://cchdo.ucsd.edu/search?query=p16,"Gulf of Alaska, North Pacific Ocean",,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p16,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_533,P16S,P16S,Repeat Hydrography,-71.0731475325 :: -15.9431996104,-150.165537934 :: -149.770872095,http://cchdo.ucsd.edu/search?query=p06,South Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p06,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_534,P17N,P17N,Repeat Hydrography,30.0002 :: 54.5987,-158.5025 :: -134.9947,http://cchdo.ucsd.edu/search?query=p17,North Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p17,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_535,P18,P18,Repeat Hydrography,-69.3522139247 :: 22.8573667683,-109.976309877 :: -102.557888461,http://cchdo.ucsd.edu/search?query=p18,North Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p18,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
RH_536,P21,P21,Repeat Hydrography,-24.9943 :: -17.829,-179.1643 :: 179.0028,http://cchdo.ucsd.edu/search?query=p21,South Pacific Ocean,,GO-SHIP,unassigned,,http://cchdo.ucsd.edu/search?query=p21,"Alkalinity (total), Dissolved Inorg. Carbon, Oxygen Concentration, Salinity, Water Temperature"
